videoid,duration
45mmWoSzIAY,163.0
ooiimi7zkoE,186.0
VkD1dhWMYts,185.0
0sUHxfXKUas,144.0
Yv-IE5FKwys,119.0
_r-SkfDZphk,203.0
FosFEzsLKiI,188.0
FTV4FUlcIwQ,119.0
0Dc0Oj08S7M,133.0
MBSxl8y36zg,166.0
nSO22k4XGUo,152.0
vkXY0EqahbY,124.0
luhE1BFZN9U,160.0
dAxijzivjlc,182.0
Jf8OtaR_9MM,196.0
sCr9YZRDsJA,246.0
5sNY4Rn7bYI,139.0
BGnZognK3Oc,162.0
0B1NRC3WYEs,184.0
SY40M1lhknY,222.0
YTkSNIvrueA,163.0
aDvjCbdyEHw,216.0
pC76bYmEONY,158.0
89lwQxQm5co,92.0
jKCpGDv8vuY,103.0
RS9Z138meRo,163.0
w71pHLUz2i0,159.0
w3HklXic1eY,163.0
c0N60xOU9yk,194.0
MkNhAG2CUso,210.0
w4i_ZwMT3H0,171.0
iLBL-XeNrRI,108.0
gq1gSTF2oyA,144.0
wcztDZ13TLI,187.0
64tSUb_LTdI,158.0
7Rx90r--Xss,163.0
L06qVvXrJus,121.0
5SRxYONb12I,201.0
8gvuU-U64d0,162.0
qizUajHk7r0,169.0
H60kzF257OI,151.0
BgDmIxfkPFE,157.0
JV05-E5FF2g,170.0
BfPcvvKo604,18.0
eZc3GMgzwyk,131.0
MGGGksL1ziM,161.0
Wq8gxNsz9ZQ,117.0
HvDFdi92GUk,51.0
7Z1PBPrjZPQ,137.0
hb4N2SJjXRM,147.0
mOicvmEloyY,141.0
1H0J9VhDCno,167.0
JmSmZRCl6A4,137.0
NtQdJIeh2ho,109.0
-A-fBbIXbPo,163.0
_KpSBVJq7jo,185.0
5_j3NrcDiS4,204.0
7SClmJTqKo0,207.0
xq1QFVrNxfk,156.0
szNrOdjjhkw,144.0
NCs2AelYw_E,545.0
hBsnb6M-lr0,148.0
iAzMFB3QaBk,185.0
uV-u-N8RkKs,151.0
oIEtwZK04wM,217.0
TReOE4LKcT8,154.0
3cnhsHMhVZE,88.0
YGeFi3Ap61E,184.0
j8nZBlPfR7Y,109.0
MAzasda1GUA,154.0
MY5NspwaVgk,84.0
4sRzks3eR-M,208.0
-EZ9f-GgWVQ,209.0
AJqxvDQIwIE,51.0
4kIbIjoVakQ,141.0
KBaCHull47I,114.0
u0kF24ceZMI,120.0
evY1lSaPyjM,212.0
YWmwAdK48vg,153.0
7eng0FHSiNk,110.0
TDecVpSLT38,140.0
juw328OfWnM,120.0
JOkwDeIX1jg,132.0
hT_CiaTcnN8,119.0
crI67brUX84,150.0
41IWZRnmb68,143.0
I8xuqClrB3Y,236.0
8D7EY0zKevM,161.0
31Q9JbHAzjA,142.0
Pw0CzPQdaE4,198.0
QTKNzDn8PzA,144.0
lKStI-3GHDc,144.0
2xRlAbbcG0Y,159.0
srLwGlDe598,155.0
VBA_fhQoArA,164.0
-meMCDrOmpo,155.0
V8K5d3pEUl8,159.0
_7vyrudcgOQ,168.0
vHBKdIq9RGs,209.0
axqYHL-KPRk,131.0
r6dLxmPng8o,163.0
fbwsXqUpZRU,163.0
pzZ9UdUTRNA,182.0
IiMacKBYPZg,156.0
009tNfQRd4o,163.0
YlpN0wDqUx4,163.0
XUyFzVAKCm4,175.0
D0bIbyAa_XE,143.0
ebkY0u1-NKk,135.0
kbVtjc-ygTM,144.0
zXR_4li9ZnA,150.0
quEBzmchcwc,161.0
br2rj_3KW1A,136.0
Y29DgVgmE2M,70.0
xB1tKdhnGaE,206.0
XtadtlSUNQg,161.0
R8_HfT2ndyg,223.0
qS2Np6zxXm0,159.0
TRDdgGdGfbE,199.0
Gtt2ibEe1NY,160.0
h3VZ6IRrVlI,135.0
hqslb1FVoQQ,133.0
qcFVUGNUWuk,148.0
6sQWxbE2RAk,181.0
0qzRQ3qxv5Y,156.0
2CEYOnJqPE4,137.0
NyPF-BmNQjQ,148.0
LQFM8e6gQRg,111.0
nNkIWyfowzA,107.0
wxlD2wwIgVk,105.0
844ONMSqRWU,157.0
rrWLFKZafAc,144.0
D-QqctD6nCw,117.0
wO1s5eRplKs,163.0
JWLd18_ViOM,210.0
mpDnD5Pp90I,164.0
l7unT_lKtGk,46.0
hK2Em4D7fhU,209.0
9UrJ60MVNao,156.0
cnQEo4bazIo,131.0
mw7xjHBJOvs,147.0
aDJgv1iARPg,152.0
fD4AakRG4kU,171.0
9t1IK_9apWs,162.0
2UrB8TI5El4,186.0
ENjz0-Ut-nQ,235.0
kHq3y20HhRk,152.0
mvmAa1cYZK4,120.0
WsffSfKc-mw,168.0
s8WzJJoKq_4,158.0
1uX_OAhcgb0,153.0
oOWl14GlJx4,156.0
IQWtTLEslg8,204.0
WfQ8qbtS63s,205.0
bbqRezPHMDQ,163.0
MGIjofJUXyo,145.0
Xq4HZGi38qo,147.0
xy6Ak1DYReI,170.0
uPQcsSuWlB4,144.0
asNSRS-UbHM,153.0
-QNxYSDdpig,159.0
-J_tiDK1tEA,146.0
osLhRtHZ4Gw,209.0
lPCt2BBqR2k,152.0
Y4HSQKUAPKM,152.0
TmALN8vdU0s,145.0
UVDRpF027l0,219.0
DOqHpCInxQ4,199.0
Vn3IRHhPXMo,209.0
JIfu8g9EUzo,163.0
XvVhKYmr8cE,70.0
XQdxHzDK12o,199.0
hfKhRRdMrVc,222.0
8R8mxS2E_UQ,46.0
GKNv1vjCnQI,76.0
RsJmRjseSzo,131.0
mklRbf1JoGY,160.0
4fwQKF64AWY,229.0
DYhL6ml8AzM,174.0
pxiwqleE9Do,167.0
OGbya9Fm_Ns,129.0
aJ_NWmLawAM,79.0
3lgcViU45Fs,163.0
sIB8AdUqEqg,149.0
em7EcaXPJF8,160.0
r8-BFx3xFJ4,194.0
aF-AXYCc_xo,154.0
oR3h33DSGPM,156.0
G1x0zmX-PEw,177.0
vaCI48KHW1k,140.0
3NRVJdoihjY,125.0
AXjQqlM3SLk,18.0
Tb-PscLsY9I,76.0
jJ8rgMkWFWA,154.0
LuQ6qCNwWY8,141.0
DvD9OryD6mY,153.0
wyuPoWs79fo,192.0
JZCM0ZW-GMw,149.0
otOIqHsnQZY,100.0
pMTlNUKE7yg,143.0
f2nODbzvaF4,51.0
rcJ5q5BdJi4,148.0
xuUtu2xRGgY,264.0
UubHqEOLd8I,200.0
HsYC-hVEpQM,160.0
0RlJNtKi_Pc,70.0
GYPwh07eWok,179.0
plovZLxlpGk,159.0
sQA199D8U2g,208.0
OPuOk309lSE,151.0
CjCmtqPIRp4,163.0
UK0wGi3JHrY,95.0
Ruw9fsh3PNY,176.0
WEnGy2hTHgA,92.0
f3Vd-x0FVIs,16.0
9-qk52E7zj8,163.0
Tv6tdiEMGaY,208.0
lW2JBJSaXUI,112.0
YI8DWdXhg5Q,144.0
DMx-Az5Da4M,163.0
WbW8GgAWKi8,214.0
iPgcg3DVoUY,143.0
uirBWk-qd9A,136.0
vYtc_bS47oM,128.0
ilV5Qt01eyc,147.0
lwB834Vz_tA,161.0
5R0vcopCNG0,170.0
sA0SngAZcdA,126.0
2nacHERVnsY,109.0
TbFYMfIpRss,134.0
QlKuJBiw1ac,244.0
4UgTUqi3Xxk,138.0
HFduVeNEWSA,134.0
UDq-H6B36g8,170.0
Vz1MWTi13qA,144.0
9GT5Hc4NdNw,51.0
XAw8Qpr0NK0,192.0
mExTnHwAcYY,159.0
I73sP93-0xA,137.0
yGPikMkqr3M,160.0
QYUhwlQe0IU,188.0
KccpJ0xD-7E,209.0
6Tax5ajZYsY,207.0
35LPE5SjhiI,163.0
V-eoS6kEyeg,232.0
iY2xD9VKDiE,190.0
-qGU1hiiJfU,129.0
XBz2wuGU9Cs,142.0
5I-k7fSMhg8,173.0
R80X3_lPzoo,163.0
EYn7ZmFV2eY,82.0
p29GuFPbzsg,184.0
AVHPmsWZnb4,119.0
AolHTrZuesA,18.0
gA0u3Iir0CU,223.0
qb4e_GJzmrI,73.0
w98xbfLGWro,185.0
UStNNBG5K0Y,177.0
IUbn5ss8j9c,209.0
rNP5uIQxAfY,183.0
-ZlL0LLfjKY,182.0
94mvgpMi-rQ,208.0
B5uw3qZ04NY,94.0
Zo70vB9nubo,173.0
H3KbLBwQFW4,194.0
1wbNlr1hYOI,155.0
fBaXUdPo_2g,140.0
NufzJ2YVJB4,209.0
f-DiniX_1mI,94.0
sOLnb7BrMC8,210.0
TcJjhnPrM9o,157.0
Z4wZt4J3Q5k,161.0
sYWS5RSmJ-s,112.0
5tMAe05kTXo,212.0
t6nqp5MdMp0,211.0
-8ajIeIeJpY,105.0
vwbryjr2BKg,205.0
W9fV8EusSWE,93.0
TIEtN-jVDbg,170.0
AgJE212GTcs,163.0
1AlMY9fDHu0,111.0
8-16IUdMNZw,127.0
Wh4oSUvSQTQ,163.0
mFA9-zsFtt8,207.0
Uiqk92r4luQ,218.0
YTadpFs7QAI,184.0
ewvHk1nM5u0,156.0
4j7zD5ydpUo,144.0
bcAACOrgVKE,162.0
pPuAKVnqJdk,162.0
AZMg4vFcRQs,143.0
94AnEUa_z8U,159.0
Q-MVoUlU-OY,156.0
naTncfYgYtU,142.0
reYcW3bp8gg,163.0
fAiJAcgjWeQ,158.0
NZ2qhFm6LO8,188.0
5FgtVXFRyTQ,122.0
a7KgMV3DXw0,202.0
hnCQCX3AHzY,259.0
rJWLdQ9vylA,83.0
GNTdNXkhZ8Y,149.0
RYlj-btwi6o,116.0
FMDgoOi_HLk,175.0
xPLtxTJnVOY,133.0
ch_JeDyNaFM,256.0
ljzkCBZuHM4,149.0
8kaJJGWYXxs,186.0
a7qRJ9T9TPg,158.0
RfqBp4LFuIQ,144.0
MbRhuUtKHV4,168.0
5wEjmshpm0Y,195.0
PLq5N_kVO5w,147.0
_JcFaIDdphE,177.0
-QZzReak2Ck,189.0
bSdm_eA1Css,164.0
vKcEalTIwfQ,116.0
Q1f_3XxcqKc,145.0
FS3hFDdeX30,203.0
kSQaXjYkZpc,189.0
D3fVS2I9ZVM,206.0
Fzx9OpDH8HY,163.0
282_VCffiTo,142.0
FJv4vY954UU,162.0
gZGFF-UGRuQ,51.0
yHw5A9BAZ98,148.0
ISKL5Sy_Mt8,145.0
57MtQQ5sm24,207.0
17oDZd93a-U,146.0
suvJai5IC6c,155.0
ooXE33T2Dls,130.0
s6JmX_n5oeo,129.0
h__j2aPe63w,163.0
Up1eNda6Rt0,130.0
EniROJmSS8U,164.0
Lj4adAAHa68,111.0
22gw_64AGKM,91.0
X-3TvjRKYPI,162.0
LmdcbtSwX6Q,139.0
eZWHAM2EG3o,166.0
R5UsZ1yoTO8,100.0
fDx628jn1YI,141.0
qLCy66eZrQs,112.0
pa-oUPTr9LI,141.0
YGQZwZadSfI,171.0
M2sjRRcONOc,159.0
FlaH13fnXk0,160.0
bBLKvPSgQ2A,161.0
DxTFwXcsctE,139.0
czOgJJqehv0,80.0
cw1dB9PxWzM,137.0
S-pHuT2666s,111.0
3t1YQOfYndM,131.0
CWN1xWdKbHY,163.0
4hkg3Zut97U,191.0
8ILiVgno0_0,186.0
rqWz0oKJQ5E,100.0
k8bJrJ7_LKI,144.0
FQfb9ayuY3A,140.0
VgQOZkXg9t4,163.0
HjNQLXXwYfw,161.0
6zx4HGKU2E4,137.0
R-PAimSAL08,138.0
ffmSFNEG6pM,198.0
BF-sTHMVoOc,139.0
EKd7hAoXDPU,218.0
7SZMEImptPQ,117.0
_525BmUkPmI,233.0
Tr3_HOXg4Ug,74.0
UczoOVtUsDA,188.0
plcl4YShR5Q,190.0
Hda6MwCdwI8,175.0
kQ65F_pf868,133.0
kVujmsfAIUk,151.0
kDfvxJUxL10,225.0
N3U5ed3dRAE,159.0
p5BfdwK92UI,146.0
7tK-k8UURYk,120.0
aVUhnzQmx_A,196.0
VjlUWwstdTU,114.0
U74NUVSKuP0,145.0
kTXppLCyuOk,102.0
hSdrwqLUpD0,160.0
RFR3AJ-jE88,158.0
uu-RxCqop98,140.0
GQM4dSjjQuE,207.0
oL8QGyo50_M,206.0
F8vcszMAya4,206.0
QL412_xWtT8,162.0
IWe5PTNQ6ko,161.0
8XTt2uGxh9E,161.0
nNKsj8rQGHc,209.0
bT6NizTtXug,280.0
YTnxiXd0qwA,91.0
pCiwEO_6xS0,160.0
XMfIAybLoYY,184.0
5YEw7F6ri_0,185.0
_JZ7U3FsOJ4,127.0
KuIheGaiFLM,206.0
Z-Vnk_VTtzk,130.0
O47od13_x1k,162.0
tkWWtYRbnq8,187.0
5EFY3vpKDII,161.0
be-Ou9Xkh48,85.0
qnPV_MLgiIc,170.0
1DkaN1nDQoY,163.0
2vbGcYm8u1o,108.0
wH-i4ImreXs,144.0
93Z1sPjzz8w,155.0
fGiaJDWSWKE,198.0
Drt2w_iit1M,140.0
weCxCxIIjHA,60.0
-w9kof4SQp4,206.0
kPHbIyDTPHU,159.0
kFbDy90VZQY,164.0
vBLcmGPbryg,214.0
XAuxvhZzUhE,196.0
ewbUaMvCaYg,143.0
TwTQUFCYFsc,77.0
7RSJehegfZw,136.0
nXmtkGrPEuU,109.0
5c3tOFFEcU4,202.0
5P2p_4ftJjE,179.0
2cxG6iiqEdk,176.0
hHKUBg_c9no,175.0
QHuTlVI2zgQ,216.0
4uaPFQxS6pU,153.0
480Hw45m9v8,177.0
GOwehDo9xYQ,139.0
NUXt-stAcRw,161.0
WPrJDDvstbM,145.0
URquvu9F3jo,162.0
54SNIVms9vo,163.0
DnGpfWa6FAQ,183.0
846by3LOKlA,198.0
14Fq0FgsKfw,151.0
dTGuyNnJJFs,196.0
HBxcalnSzIk,81.0
kP6EOOdTQP8,112.0
sSHxFSaOV-o,106.0
c-unYxWW6ws,209.0
Wd16x0wExDE,157.0
EEjI0A9iMow,163.0
XVGIvc6G6yg,158.0
b4kKWa_hjCk,153.0
oSpMQ0WtrSs,163.0
HcadJjFOhcg,152.0
99ziSsaLUpU,256.0
I68rpTRe8CE,97.0
30VlDItRAVk,186.0
IGFdF06VVF8,184.0
pHB8Z35H29k,166.0
ofmssjTsGnE,162.0
KJpaul2yTOU,163.0
4WdyyPhh4-k,168.0
UG215AsHyBg,153.0
bn_Df5UNy3s,159.0
1x3IKujLO-E,221.0
BjsuTimPBAM,250.0
6TOx7qsyaxU,257.0
b2hhdMiOTOE,169.0
hLBV5Mj09q4,105.0
Hsg_ZUoSlCs,157.0
9I0E9w8Nqfg,151.0
17MyPrAEQ28,161.0
FloKMOp4wN8,208.0
FFVuNtZytfU,51.0
PZPOGfNlJyo,162.0
DDb0S3nIfNA,142.0
VAaeEoQq6jY,152.0
NhtvtnrHon8,153.0
nFRuYV4QrnE,101.0
Wo3qdzlpPdg,92.0
HrFmuAN50BA,162.0
xxbFPdBBjc0,98.0
YFTbj6DJbGQ,94.0
XRGOhLyLS9Q,163.0
nOQCz7STLIY,91.0
aj-OpTHixpU,154.0
eC2O1zsfn2c,162.0
q8HcMk_IimM,185.0
YUaq56T5qSo,198.0
jFPV16f182w,153.0
P1tSxwpUz7Y,165.0
CB5qzQrDnZE,234.0
DyofWTw0bqY,185.0
hvuQCnADQRM,118.0
uEV9jxF2tOo,201.0
SN8hW7AeoQI,240.0
9_sNsOl5uUI,124.0
Cx7ip9cWKJg,132.0
hw3lBV-89M0,110.0
KdfwchgYp-U,170.0
I_yF6-3pXdw,107.0
S0IfbNVCoCE,193.0
S5Y8tFQ01OY,111.0
pUO9-h182d4,149.0
8qaAKxJp0EM,210.0
ermD7PGA3Do,184.0
WjJQ6L_BS58,59.0
4GUliPk7fK0,151.0
mr3L2D4yv-0,156.0
5arl-jbtz4I,153.0
00rpUGdvcY0,163.0
lQbw0_5O8CQ,172.0
NRYvrDdntjA,116.0
ENRq7P9lAtg,145.0
FARHf9b8zyk,155.0
uvbOvG1gCj4,159.0
HuKVUxMpoCk,159.0
bvRS9b2nhh4,98.0
wgHRj2-vvs8,163.0
69aok-u1esc,153.0
WlB-BbWBzd8,161.0
p-Tjby4VNH8,151.0
FPPdbapD_E0,65.0
eCQIRkboAM4,190.0
7xWlr8_R5YY,166.0
KqAIrFLuymo,163.0
4-BWFsE_TQE,227.0
qB78U2aWihU,208.0
JXnNKqu3N3w,155.0
o9-cFlOdXn8,144.0
l4AmSVb6Hew,146.0
AqTaIbDTNnE,137.0
olxqe0CQ7W0,129.0
AEBd24_Uxfk,144.0
nNLk8GMdFd8,146.0
k9gcqiIfw8E,110.0
rL1VrbSK0IA,182.0
fuwfQJrMgLI,192.0
HQSGHbbDR_Q,163.0
4l1Yek0Z1FQ,125.0
bNkeBqdWGzE,69.0
EPj1eq1csm4,188.0
9KkV_swvE2Q,206.0
Vb6cuUI7B3E,184.0
5oOK3e53elo,163.0
dAMqMErPIIY,89.0
t0qYTDYyNvs,162.0
RVMRncOzt2I,183.0
m9PEvezB8Nc,160.0
bQInfO7fE-s,95.0
GW475l4IoyU,127.0
Dt3n2LVD4q4,125.0
Hdh3npiRip4,180.0
JYp5uIodwEE,247.0
0UrClwjpNA8,201.0
hmYIR6v-oVE,157.0
tpfOhYRYv80,147.0
L4PPqiuDNK0,161.0
fjVyrWdUy0c,159.0
vhhiJqQBMMY,150.0
7XBizI9jArU,237.0
DXdQoyWxHZs,151.0
DjANcJEduN0,141.0
JS6Gw6NVgRg,161.0
3SiGgXIYppA,128.0
MoRaxm7lK8g,107.0
EYKOpaD_s1U,142.0
aaU-KRx8Zc8,144.0
5MC-cGN0bw0,81.0
1SkWbujEeLM,215.0
SiJQJiUZ5Jw,135.0
p8CPTHEAfJc,121.0
JcAdeY9KlpE,179.0
XlJpElakwP4,163.0
S4p8_i1lcCc,208.0
Yc1M82PB8C4,162.0
UGfYt2Ufipw,97.0
M91TUimxJnc,123.0
BTVWvOpPkIo,104.0
a5BtDmdw708,163.0
x6fpplPaxG0,141.0
MQ2PrvpAT-k,146.0
lhGtoYnSdl8,140.0
a7gZgEpgKiY,121.0
jj7BRKHml8g,133.0
0REROw4SOGc,134.0
piFTKwqrqYA,71.0
Kbsi0KOunj8,219.0
3IZVz7ukKyU,203.0
5Q1f6Oij1NQ,209.0
rRaHWuWTtG8,151.0
n2YCseaZK0Q,161.0
6loInvUSYEM,160.0
ZRdLFB-SJpA,163.0
z7tcVyV7wjw,190.0
3xtKas3-ctQ,187.0
lDetwrOZPZg,144.0
5BLZxhN2lDE,231.0
FVg9En9jYSo,160.0
lzJV7k-LiC4,217.0
kVXAITzqSgc,211.0
01ZWXIY1mcs,150.0
qrIt5BPvCv8,145.0
TwQ1KE0CRrI,152.0
ccH057kbWTg,214.0
OK7Hm5IztPc,163.0
1Pb1vdt-SnQ,144.0
bbVqciFRioA,142.0
g8fheDIG_RA,196.0
MB5PMwcYLqg,162.0
wYMfDxQdnUc,117.0
IqJWWBRnrH4,118.0
Rq4ucbgrV6U,126.0
qPZWb3abC9I,163.0
xftZzmdlCKk,145.0
uhH9ewIEbnU,146.0
weEay_Y4EeE,242.0
roeLoZuFI1I,102.0
LFhlnBzdOtk,149.0
MtRlOvoq9Ls,144.0
OW1bbk4wVqo,153.0
Y0FAYOIt-VQ,163.0
1nKBe0dzhvg,160.0
GSR6orbPFjo,161.0
U_5JpJYsufQ,153.0
PuFTYd0b6n0,203.0
-BOt25-zf8Q,147.0
oWBYpwZ5-AM,65.0
hwTf9WurF4U,197.0
ujcglOdwI1E,162.0
c0-3FQ-_SAg,183.0
mn5crhTusSA,174.0
Aqqc9H83ECk,162.0
LzJEXl2ie4E,170.0
pMrk3l8El24,158.0
U16anbRFRyc,193.0
h5UGcMYOaaU,178.0
A65Jq6NKdeI,163.0
0lq1JIWQSlc,204.0
rS_HIFTV7wM,89.0
xu0p6CtioZk,104.0
JC2TvxRIR4Y,130.0
xI9CLKI1h-g,122.0
Ph6hXpPbl0s,230.0
-QB2gXiOAKc,83.0
0JDyXQvCsOM,173.0
Kjv-HBYitgk,149.0
2uSOBDMv_S0,141.0
GJkn0wEMc4w,125.0
MMxE41xM9ic,206.0
ddQe0gG79zk,189.0
14t1taTBtmc,162.0
d0c6KWKMAF8,131.0
FLjixsUEj5E,154.0
8GbzfsvSY7I,89.0
IGaJfcOD6gs,62.0
9GYgmwMfGXU,163.0
Mlv16s4DxwI,188.0
lnYzb6P_1Wg,174.0
Y2ZU8ZjyzoA,118.0
xz3CYcjdSaI,160.0
42sANL2ap9A,211.0
6J-PhFYNbOU,128.0
dJhNjpuc9eo,102.0
k6_nTAS1M4M,163.0
EL9EJL3O7bU,137.0
s9TKR7rSFfA,133.0
t45uy-QuRDU,83.0
qfJfRx2IAYo,157.0
MRCXvZjeOx8,193.0
mFRhtRctzBQ,51.0
Oo67jMp9UbI,190.0
QzzcHhFa66Q,134.0
rbFIs5-Rn_Y,155.0
6DmSVYtMoyQ,183.0
Yg53M7TYpuo,204.0
JSyZq8Eg5eg,151.0
w8IS7igzQxw,201.0
zpSLlRt7KGE,147.0
mdHpbI8Y7Oo,218.0
i6ymVjU5hno,165.0
-64q4HpZyaY,162.0
Tm0oAv2moOw,209.0
K8v1og-IfyU,180.0
io-hA6pxffU,208.0
I0-XDmuh7HA,168.0
iy-SmSGYYBM,130.0
rZsQJGk__DQ,160.0
5VSg6c8TKNc,209.0
En7TapBA84M,179.0
jFoUWFmM-NU,222.0
j_2-8115ZAs,77.0
C5LuP6tDw3w,123.0
WIZ0J4rWO88,148.0
Z9h-ht1mVkw,235.0
buRR_o85qhQ,164.0
dxsVIClobT4,152.0
vLw24Xr1zKo,139.0
8n6mcd5Odj8,137.0
gq5WIcSz2ko,125.0
0v74ANWBqv0,227.0
zkWthOfGYgM,96.0
9hoSF_oY8Jw,163.0
57eIYneEz7E,186.0
vE_xjjCJWng,160.0
4pmBvrehyTk,127.0
DFa_oIuRDQ8,163.0
MUEhAUpa7iA,161.0
FGWPKiI0YJQ,100.0
QS8fJMeJqsQ,176.0
dJltbkhK6-s,148.0
Jx-I8OfW0GI,123.0
S76IuL89zVY,118.0
lB6Gk5EtunI,242.0
KRBLeqsoRew,164.0
iLYeR6v-fVE,156.0
dvm7mLmAtTM,212.0
wzYPC7FOJtc,172.0
UECge-Vi8VA,231.0
gDVyEzQNvhU,186.0
U6Lt17rALrM,163.0
uFzAxAEMwrY,143.0
3tvpgXQ4y4Q,207.0
jr_bZ2gzRIY,156.0
JxL2yg_bRnQ,70.0
6_inIpMCJI4,18.0
XpdrOUgweIA,195.0
chvjkV0jRh8,194.0
hcBF8zYH0s0,156.0
7oQ-Usd7Tes,163.0
eKeTSR1yYfY,205.0
dTr8dXob7YI,190.0
HLTpxttylTM,209.0
j-a68r1d9iQ,134.0
mBiT0g4TIYc,169.0
-AZg55qXj7U,207.0
T6RkPxawpY0,203.0
E-TthagAhsk,118.0
Nl0BGD-SxS0,203.0
Eq4GnUgNeMg,104.0
pkylHxUSxLM,159.0
MvIqR1cMbv0,175.0
jFWnVdsSgxs,209.0
iKS_327EF84,209.0
2AHF50fxTNw,152.0
VXkEBRtERnA,137.0
0C6nvNlVx1A,162.0
ZjPiVMyfJPs,99.0
zIC2aMlqEZk,102.0
SVTxvLaac6A,163.0
-QT_Af7RLjU,167.0
XQLKAVpgHQ4,114.0
AWmHgNv0xUc,201.0
NsMwPIy4Ax4,260.0
-qK58CZslAs,96.0
xURDJ-IW5YM,182.0
2heRUn56wrg,90.0
rWGj8MCBBnc,119.0
FhODkuXIda4,154.0
S04ArwiZwjE,160.0
74DUcGnFH8g,290.0
9zdo9xIvR9M,220.0
D_FRoxgOUNA,178.0
1OUMXpkRHNA,123.0
IAaXyDc1gjk,215.0
XY3urIUUizU,139.0
UV5zCTfvurQ,204.0
Fgfe6pufnLM,139.0
nbvrhb33Ggs,52.0
HSH9SG55kBU,163.0
3lqYg7jpjfI,179.0
cg-wxqxxWs4,127.0
C5lMZZxrewE,144.0
B1WG5mK06fA,160.0
XPKzmSSQ2xk,125.0
yFSvuz5aHy8,99.0
mcerWHb94yo,242.0
2BuU0LMgxl0,161.0
T60vdoUUk_E,162.0
5smoo7ipoc0,152.0
GL2B4xLAjE4,159.0
bwTe_vZ_2dg,145.0
T_6BFl5OA2E,168.0
2nmGS8rVuIM,272.0
ES496lmmGcM,110.0
CYgJjicx0yI,158.0
ANM7_NTFvE4,92.0
_uHTonkUqW4,159.0
Fwi0bsJ5F8I,113.0
uaLxw2PDnmk,196.0
SMCsXl9SGgY,162.0
dzvTHhWDjIg,122.0
rFy2252ierA,100.0
zdSMdOcyfOU,205.0
a88BNDMlPSE,98.0
rpUPWSqadTo,130.0
hSwy6UI-djc,147.0
Lw0Nn1xSMHk,106.0
oNmhgpAGlBs,159.0
_xJ1KmjXSYc,85.0
frqy8o30rv8,157.0
O4yuhvccQog,156.0
u9S41Kplsbs,245.0
a-IU2mBY1_4,148.0
_3bYh7CffIQ,85.0
m5rfQ59cc0o,140.0
n3tXVrGw3kY,144.0
FlB2v8LQHDM,253.0
eTVHMQb2OyU,130.0
Uy738YChyV8,206.0
Mgc3y6p-Bys,191.0
Vs2Nq6isib4,163.0
VbdaoAYveUA,162.0
XWAuh7S1zjk,178.0
FuJsy0k28tk,133.0
pmAZlEkONa0,198.0
Mwk75Fek3qs,163.0
BVrhE9NOwww,157.0
JNcNy7bJxDg,156.0
aNUs1A_sUCc,152.0
3iD4rM9utqc,149.0
11-AlLawdeg,165.0
E9v4TSOvOIc,254.0
p03u3v6GF-Y,188.0
OkWp8J7bkJ0,140.0
TXs4RCJasOM,146.0
Qa8kCQQUjHM,161.0
s8cVCsIcGAE,183.0
pS-KE1LXpXU,105.0
goyoOGbDjNM,160.0
-eocP3-Ifag,163.0
9ecrIMjE4GQ,166.0
oflbCHWZCBU,205.0
wFg1qWPryvI,201.0
XITc_tguH2o,159.0
JpE65kS0aIo,158.0
lH7EYLWHT4Q,150.0
ge9ahoqNSLE,102.0
r-zlkOg6_Zw,54.0
u7tSASIBz4Y,158.0
FTHoIehOkK0,127.0
E4D7FEZx150,131.0
Lk5QIK3_Cjo,180.0
qYZw_tL0j9U,186.0
_cZZ4xkgUBg,147.0
PGbBz0m0pTc,180.0
_oFhIKlIBr0,209.0
6fXGKCKcXk8,74.0
7UnKOlleCCw,138.0
sbJ89LFheTs,162.0
Om_HVqAXZYY,162.0
EVvEtTyJYCo,180.0
MuBwxePS-s0,155.0
o6synmrDXqU,180.0
uq1JHKlUtOU,128.0
4zBMw2XqgWY,139.0
KrHaRP-Y588,134.0
e5Tb2YSkGh0,163.0
wB2w4t9dr0Y,68.0
em9lziI07M4,197.0
ooS5gVdYgRQ,154.0
7ZkmgFpKdxQ,144.0
jPsXJlylRvs,138.0
09oumdE0UFI,241.0
lSzT54HTpeY,183.0
nF74obZFKp8,185.0
fegOYb4_PSk,145.0
yMjMgMaakMY,134.0
KPowlurwWzU,173.0
25_F9irGdow,163.0
w9-IJEaGhRg,140.0
iZx1W6cHw-g,163.0
FLjWVccRPOA,209.0
z5NuK6qTdBc,178.0
OIXDhgqDYV0,118.0
CMvdeSxmPKg,80.0
5UnmqCr95HI,164.0
sAvGdule3fA,200.0
IXmWL4J2wwI,208.0
4DKTOdul0_I,151.0
kevJJDQloNE,268.0
tvCjr63AgtM,159.0
WdD2JN10zpY,187.0
LGoKKhQPggM,210.0
SKC8iPeIvEA,174.0
RjYsIv90zWk,143.0
LoT3AimKXmk,161.0
TZ2ryw04fx4,157.0
ena0xfW0_Lo,163.0
JWXgBi3HDac,63.0
f2SskRLd4F4,130.0
5Fa3enGmEfA,151.0
uSLscJ2cY04,194.0
ICte3oYbY1I,211.0
pqDU_EJrb2g,163.0
QxNZJZrkdM0,137.0
lAklD2ULzh0,166.0
SzQ4cDkdsqg,137.0
HpGmAvMtScw,146.0
_4juqo20ABE,209.0
5Z8LHf9J6PQ,140.0
upPFFVaVSY4,107.0
SfL4U_bOGvc,163.0
